,day,month,year,Cleaned_Tweets,Retweets,Likes
997,19,5,2022,Another batch of Starlinks reach orbit,7076,107560
998,19,5,2022,Yup,4446,78225
999,19,5,2022,A clear case of wacktivism,3522,76139
1000,19,5,2022,What I love most about wacktivists is their incredible sense of humor ,14285,225465
1001,19,5,2022,Wise words,7601,76601
1002,19,5,2022,A party more moderate on all issues than either Reps or Dems would be ideal,16652,240435
1003,19,5,2022,Yale getsin wacktivist olympics,887,11887
1004,19,5,2022,"Judging by the relentless hatestream from the far left, this tweet was spot on",15028,217651
1005,19,5,2022,"I was obv joking at the time, but fate loves irony",414,6572
1006,19,5,2022,Yup,553,17796
1007,20,5,2022,Sus man,20585,249480
1008,20,5,2022,I only heard about it last month and was blown away,4172,38248
1009,20,5,2022,Whether other senior campaign managers were aware or not is a separate question.What is not in question is that Sussmann charged the Clinton Campaign for his Russia hoax meeting with the FBI.Source document:,1487,5688
1010,20,5,2022,,509,4872
1011,20,5,2022,Tesla is building a hardcore litigation department where we directly initiate amp execute lawsuits. The team will report directly to me. Please send 3 to 5 bullet points describing evidence of exceptional ability.justice,22204,214590
1012,20,5,2022,"My commitment:- We will never seek victory in a just case against us, even if we will probably win. - We will never surrender/settle an unjust case against us, even if we will probably lose.",8010,95458
1013,20,5,2022,"Hi Chad, long time no seeFine, if you touch my wiener, you can have a horse.",6449,129397
1014,20,5,2022,Please include links to cases you have tried,4493,76112
1015,20,5,2022,Good thread,271,6730
1016,20,5,2022,I âmember,332,8862
1017,20,5,2022,I am indeed out for blood,5313,39650
1018,20,5,2022,"Looking for hardcore streetfighters, not white-shoe lawyers like Perkins or Cooley who thrive on corruption. There will be blood.",13449,134561
1019,20,5,2022,Yes,301,8024
1020,20,5,2022,An homage to Catherine the Greatest,229,6828
1021,20,5,2022,"Interesting, go on â",678,16140
1022,20,5,2022,Accurate,3961,47263
1023,20,5,2022,They will,404,7623
1024,20,5,2022,Tesla FSD is the best real world AI,393,5806
1025,20,5,2022,"Sussmann himself admitted billing Clinton Campaign to pay for him to present Russia hoax to FBI This is not even questioned by the defense.Btw, I donated to amp voted for Hillary, so am doubly pissed off about those funds being used for lying.",3769,14475
1026,20,5,2022,Their full name is âBusiness Insider Tradingâ. They always forget that last word for some reason. ,1736,18541
1027,20,5,2022,. and  what say you,2384,15431
1028,20,5,2022,Doesnât exactly scream âtrustworthyâ,388,5395
1029,20,5,2022,Exactly,3142,80608
1030,20,5,2022,The attacks against me should be viewed through a political lens â this is their standard despicable playbook â but nothing will deter me from fighting for a good future and your right to free speech,78978,714253
1031,20,5,2022,"And, for the record, those wild accusations are utterly untrue",2191,21861
1032,20,5,2022,"But I have a challenge to this liar who claims their friend saw me âexposedâ â describe just one thing, anything at all scars, tattoos, â that isnât known by the public. She wonât be able to do so, because it never happened.",3113,23841
1033,20,5,2022,"Exactly. Moreover, the âfriendâ in question who gave the interview to BI, is a far left activist/actress in LA with a major political axe to grind.",1177,12121
1034,20,5,2022,"Finally, we get to use Elongate as scandal name. Itâs kinda perfect. ",25935,280993
1035,20,5,2022,True sigh,365,8384
1036,20,5,2022,"They began brewing attacks of all kinds as soon as the Twitter acquisition was announced.In my 30 year career, including the entire MeToo era, thereâs nothing to report, but, as soon as I say I intend to restore free speech to Twitter amp vote Republican, suddenly there is â",18969,103696
1037,20,5,2022,"No, it was clear that their only goal was a hit price to interfere with the Twitter acquisition. The story was written before they even talked to me.",1224,13850
1038,20,5,2022,,851,12276
1039,20,5,2022,âhit pieceâ. Edit buttonnnnn,561,9988
1040,20,5,2022,You are absolutely correct. That tweet is a Clinton campaign hoax for which their campaign lawyer is undergoing a criminal trial.,9353,36677
1041,20,5,2022,"Super excited to be in Brazil for launch of Starlink for 19,000 unconnected schools in rural areas amp environmental monitoring of Amazon    ",52938,588231
1042,20,5,2022,Thanks for having me,924,13894
1043,20,5,2022,Worth watching this interview with  The May 16 date is important.,6210,51733
1044,20,5,2022,"Their implied full name is Business Insider Trading They just deleted the last word for being too obvious, but itâs true.",696,7748
1045,20,5,2022,"All true. Bet most people still donât know that a Clinton campaign lawyer, using campaign funds, created an elaborate hoax about Trump and Russia. Makes you wonder what else is fake.",28455,91068
1046,20,5,2022,"Hi Jon Youâre a good dude, but obv die-hard Dem, so have to support the party, but this Adminstration has done everything it can to sideline amp ignore Tesla, even though we have made twice as many EVs as rest of US industry combined.",2042,23486
1047,21,5,2022,Oddly calming,178,5387
1048,21,5,2022,Glad to hear that,275,6042
1049,21,5,2022,Yeah,182,5051
1050,21,5,2022,"Itâs accurate to say that incentives were an accelerant to EV adoption, but we started Tesla when there were no incentives amp gasoline was 2/gallon even in California.Tesla currently has a tax credit disadvantage, because the 7500 tax credit stopped applying to us years ago.",110,1286
1051,21,5,2022,Should be proportionate to electricity prices. Is this not the case,313,5696
1052,21,5,2022,Absolutely,706,11950
1053,21,5,2022,"It is accurate to say that incentives were an accelerant to EV adoption, but we started Tesla when there were no incentives amp gasoline was 2/gallon in California.Tesla currently has a tax credit disadvantage, because the 7500 tax credit stopped applying to us years ago.",656,6617
1054,21,5,2022,"No, they still refuse to explain how they calculate that 5% of daily users are fake/spam Very suspicious.",910,7795
1055,21,5,2022,Congratulations,1787,46549
1056,21,5,2022,Why is  ignoring this story,4263,25789
1057,21,5,2022,"Confusing-gate, more like itBottom line: A prominent lawyer working for the Clinton campaign fabricated Russia-Trump collusion using a retired MI6 spy amp some actual Russians. This is not okThere may have been actual Russian interference, but still the above is not cool.",4699,21656
1058,21,5,2022,He can be a little negative at times tbh,616,14178
1059,21,5,2022,Words to live by,268,6023
1060,21,5,2022,"True, owning Twitter probably wonât increase my life expectancy haha",797,10480
1061,21,5,2022,Correct,276,6338
1062,21,5,2022,Exactly,413,8474
1063,21,5,2022,"Iâve just switched from moderate D to moderate R, as I think many independent voters have done. We will know the magnitude of this trend in November. I think itâs big.",6997,42101
1064,21,5,2022,"Iâm worried that Twitter has a disincentive to reduce spam, as it reduces perceived daily users",2412,33278
1065,22,5,2022,"Haha I donât even have a burner twitter account I do have a cheesy secret Instagram account, so I can click on links that friends send me.",2745,71495
1066,23,5,2022, ,135,4235
1067,23,5,2022,Interesting,191,2911
1068,23,5,2022,"Absolutely. Normal connectivity is often lost when there are wild fires, storms or flooding, but Starlink still works.",497,7173
1069,23,5,2022,Haha ok but warranty is not valid in that case,153,5317
1070,23,5,2022,"Starlink now available for RVs, campers amp other large vehicle users note, antenna too big for cars",9784,94128
1071,23,5,2022,"Yes, first countries in Africa to be announced coming soon. Starlink will serve everywhere on Earth that weâre legally allowed to serve.",545,6255
1072,23,5,2022,"I work. Yes, I am testing Starlink on the plane. Some polishing needed, but itâs working quite well.",358,6774
1073,23,5,2022,"Astute observers of my plane and there many will note that I donât use a flight attendant.Moreover, only fruit amp nuts are stocked on the plane. I use flights as an opportunity to fast.",3176,39024
1074,23,5,2022,Netflix documentary about returning astronauts to orbit after Space Shuttle program ended,8915,104341
1075,23,5,2022,"Power mage, but decent with a sword/katana. Will post pic of my build tomorrow.",803,29395
1076,23,5,2022,"Elden Ring, experienced in its entirety, is the most beautiful art I have ever seen",26091,338420
1077,23,5,2022,Yes,138,2969
1078,24,5,2022,Wow,158,4775
1079,24,5,2022,Exactly,126,2809
1080,24,5,2022,Population collapse is the biggest threat to civilization,20575,138498
1081,24,5,2022,"Lowest birth rate countries, according to World Bank",600,4018
1082,24,5,2022,Yeah,124,3039
1083,24,5,2022,Italy will have no people if these trends continue,662,5351
1084,24,5,2022,What a dick move,7343,79594
1085,24,5,2022,"Haha agreed, this will get smoothed out",109,2790
1086,24,5,2022,Definitely,1883,71533
1087,24,5,2022,"South Korea and Hong Kong are experiencing the fastest population collapse. Note, 2.1 kids per woman is replacement rate.",628,4980
1088,24,5,2022,"Then why is it that the richer someone is, the fewer kids they have",1360,30287
1089,24,5,2022,Yes,172,4071
1090,24,5,2022,We just need to celebrate having kids,3051,28890
1091,24,5,2022,USA birth rate has been below min sustainable levels for 50 years,47335,328557
1092,24,5,2022,Sigh,4552,110739
1093,24,5,2022,"Starlink does work on vehicles in motion, including planes, but not yet reliably",1119,22242
1094,24,5,2022,This will be a big deal over time,742,16111
1095,24,5,2022,Planes are very safe,2641,83663
1096,24,5,2022,Instagram amplifies this,1759,38669
1097,24,5,2022,Interesting,439,8790
1098,24,5,2022,Equipped load will be lower if fast roll is needed,1329,15307
1099,24,5,2022,Starman Roadster has traveled enough to have driven every road on Earth 52.8 times,422,5904
1100,24,5,2022,"Contrary to what many think, the richer someone is, the fewer kids they have.I am a rare exception. Most people I know have zero or one kid.",9719,144956
1101,25,5,2022,Congratulations  and,830,16651
1102,25,5,2022,All   deployed successfully. Thanks for flying SpaceX,2655,53448
1103,25,5,2022,"With int/dex talismans amp physick. Throw moon to lower magic negation, followed by comet takes out almost anything fast.",272,6061
1104,25,5,2022,Thatâs a good point. One could simply have a few reference human genomes and simply code each individual with a lossless compression deltaCould probably fit the DNA sequences of all humans alive today in a fairly small data storage system.,155,2198
